loan_amnt,int_rate,annual_inc,dti,revol_util,total_acc,open_acc,inq_last_6mths,actual,risk_score
21600,16.91,95628.0,22.02,27.4,33,12,3,0,0.7475396151978434
20000,6.46,75000.0,30.74,26.2,28,19,1,0,0.1902971645656839
30000,14.47,90000.0,22.83,34.9,13,9,0,0,0.3903125154864995
8000,23.4,100000.0,13.63,58.1,25,11,2,0,0.7382718634913386
28000,18.94,120000.0,12.88,36.4,11,7,1,0,0.657057839963197
9600,11.55,45000.0,19.79,37.5,21,13,0,0,0.3082794475488643
6000,17.97,90000.0,66.87,57.7,49,21,0,0,0.19996511112595056
14000,8.81,65000.0,39.03,43.6,43,15,1,0,0.3940046470150369
3000,18.94,140000.0,18.6,25.0,47,16,1,0,0.7014437509956307
27000,10.33,50000.0,18.87,28.1,21,12,0,0,0.2816746707122916
10000,11.8,50000.0,36.97,51.5,18,8,1,0,0.5145488040762777
4000,7.56,40000.0,14.1,25.7,14,10,1,0,0.4879978798508984
8000,15.02,100000.0,19.7,27.3,21,9,1,0,0.6826394010367112
12000,7.84,63000.0,18.93,59.4,42,11,2,0,0.6594589565148659
1200,24.37,32000.0,24.38,98.5,10,9,0,0,0.39401377212775085
5100,19.92,18000.0,8.4,79.1,3,3,0,0,0.5849068082217881
7000,22.35,61000.0,48.99,86.3,26,12,0,0,0.34557513029079623
8500,15.02,55000.0,32.12,26.6,25,9,2,0,0.6996665017654281
2500,8.81,56182.0,33.26,19.4,62,23,0,0,0.23754929351504017
9000,11.31,55000.0,23.13,62.0,27,7,0,0,0.5527206321158806
15000,18.94,80000.0,19.68,32.1,23,12,1,0,0.5389610809543333
2500,10.72,55000.0,25.27,9.3,18,10,0,0,0.4791726857960995
2500,7.02,23424.0,12.86,4.6,5,5,0,0,0.5536698956719526
40000,7.84,95000.0,24.15,60.5,15,9,0,0,0.2765786389864782
18000,16.91,170000.0,12.66,50.9,30,7,0,0,0.7630780239906633
8500,8.19,72000.0,13.78,11.1,22,11,1,0,0.5598961634859756
2500,14.47,37500.0,9.79,19.0,9,5,0,0,0.6416487422327811
3250,8.19,100000.0,4.82,54.7,13,7,0,0,0.584440315940379
9450,11.55,70251.5,7.5,35.5,15,8,0,0,0.5338808840774191
1200,25.34,59000.0,15.07,42.2,21,8,1,0,0.7485233203513111
12000,14.47,97000.0,2.71,7.5,46,6,2,0,0.9261841595314176
18000,25.34,130000.0,15.92,32.4,21,14,1,0,0.5624612551297146
17000,25.34,95000.0,4.22,15.7,17,13,1,0,0.5844903301814334
10300,23.4,80000.0,16.97,46.7,10,8,1,0,0.6472755287939496
5000,15.02,90000.0,21.69,60.1,16,10,0,0,0.461495756114741
25000,13.56,0.0,,44.4,22,12,2,0,0.39394628188236736
5000,14.47,24440.0,25.93,44.2,34,14,0,0,0.3433939311221604
26000,12.98,130000.0,12.37,38.1,19,7,0,0,0.6023319649757374
12000,13.56,85000.0,20.44,30.5,27,10,0,0,0.5383201502311221
7000,16.91,32000.0,22.06,28.5,18,11,1,0,0.49672937829764635
35000,11.31,82000.0,26.37,72.7,46,17,1,0,0.27018058347494944
7200,7.84,25000.0,18.82,75.5,14,10,0,0,0.27798125875460966
28650,27.27,105000.0,36.82,76.8,43,11,1,0,0.633116522704256
16000,19.92,45000.0,20.0,88.3,11,8,0,0,0.38003707665801584
20000,15.02,28145.0,9.49,43.9,13,4,0,0,0.5730307687471995
25000,15.02,72000.0,33.1,54.0,24,13,1,0,0.3447254258934125
5000,11.06,62000.0,27.31,43.8,40,18,1,0,0.34216096070588103
4000,11.31,26000.0,2.17,14.1,10,4,0,0,0.6648682896524793
15000,11.55,60000.0,24.46,13.3,19,13,0,0,0.3172155229266313
12000,18.94,60000.0,32.3,29.8,17,14,2,0,0.46402162956165566
22000,22.35,58000.0,26.13,57.7,22,16,0,0,0.21262658236547766
10000,27.27,100000.0,18.84,29.9,27,17,1,0,0.4900506129222897
10400,17.97,35000.0,37.72,52.5,13,10,0,0,0.33137648348633286
12000,19.92,62400.0,15.27,55.0,13,5,1,0,0.7096146714336251
16000,16.91,72800.0,7.19,82.9,26,7,0,0,0.5847225469301454
8000,24.37,75000.0,3.73,82.8,3,3,0,0,0.6882948759055536
6400,15.02,75000.0,23.46,84.3,37,10,2,0,0.7070628800057965
22000,8.19,125000.0,28.2,65.6,25,16,0,0,0.20788592753059504
18000,8.46,98000.0,21.65,49.0,15,10,0,0,0.3700755120794279
19000,7.02,62000.0,18.93,31.2,10,8,1,0,0.47214082576937677
10000,10.08,45000.0,17.04,38.7,21,4,0,0,0.6533096719698849
30000,10.47,170000.0,14.89,64.9,27,22,0,0,0.12509397118001267
4000,10.47,34000.0,15.5,5.1,21,12,1,0,0.5012766454652499
14000,7.02,105600.0,22.92,22.5,28,12,0,0,0.4406467125991714
12000,8.19,120500.0,17.56,29.9,31,18,2,0,0.4440186262595125
10250,15.02,91447.79,38.79,71.9,33,14,0,0,0.336525884286157
26000,8.81,95000.0,1.83,44.5,8,3,0,0,0.6169318491441264
24000,14.47,96000.0,11.69,24.4,60,8,0,0,0.8022743011093297
12000,15.02,180000.0,11.89,46.6,32,15,1,0,0.6096521218247803
8000,8.81,50000.0,21.87,21.4,13,10,0,0,0.3827702571758687
29500,11.55,85000.0,13.1,22.0,29,8,1,0,0.6498150474621089
4800,10.33,143000.0,4.79,28.3,20,5,0,0,0.7935469588465752
5000,16.14,65000.0,25.16,66.7,16,7,1,0,0.6251469985043457
8500,11.8,150000.0,15.41,43.4,33,16,0,0,0.4290305139091949
5000,18.94,21600.0,29.06,33.4,10,5,0,0,0.5771407040674144
6500,7.56,41000.0,19.09,14.7,28,10,2,0,0.6683136596082887
18000,14.47,80000.0,31.07,42.4,22,14,0,0,0.2771230830620208
9000,6.46,65000.0,9.68,45.0,31,7,0,0,0.6190117443699666
12000,11.31,54000.0,24.36,42.8,17,7,0,0,0.494491814820115
20000,19.92,72000.0,34.1,46.7,41,18,0,0,0.25886470072007056
8000,16.91,49000.0,12.03,73.0,6,4,0,0,0.5752646757895352
6025,16.14,20000.0,18.25,80.4,16,5,1,0,0.627382510677669
30000,10.33,69000.0,33.44,72.9,69,13,0,0,0.4669045402306138
13000,12.98,250000.0,10.07,31.3,19,12,0,0,0.6595532578279072
10000,12.98,125000.0,23.7,11.8,25,15,0,0,0.41026704781228146
9775,8.81,120000.0,15.57,7.8,32,10,0,0,0.6477211071780005
20000,12.98,100000.0,11.16,90.7,10,6,0,0,0.47914278020017176
15000,11.31,65000.0,26.46,24.1,30,14,2,0,0.5130202644210765
14925,8.81,101000.0,38.83,49.4,31,14,0,0,0.3065689379794252
1800,8.81,20000.0,12.85,47.4,24,8,0,0,0.5054805528844333
9875,16.91,82000.0,19.86,53.5,13,11,2,0,0.577170949678729
5000,15.02,30000.0,9.52,34.5,34,18,0,0,0.2647283598683167
3500,11.55,67000.0,11.61,29.2,19,11,0,0,0.4654185958423276
15000,8.81,38000.0,9.07,34.5,9,6,0,0,0.4718915380643706
10000,12.98,50000.0,17.79,28.8,14,13,2,0,0.4700525382146164
32000,6.46,210000.0,10.98,4.7,44,15,1,0,0.6421423910146369
40000,8.19,150000.0,21.53,56.0,14,5,0,0,0.5172661657809953
16000,15.02,50000.0,22.25,20.9,21,10,0,0,0.4454825875315365
23000,10.33,28000.0,71.07,75.4,22,14,0,0,0.10550793117980402
8000,17.97,80000.0,17.76,26.3,16,10,2,0,0.6958453603667808
4000,10.47,65500.0,26.61,46.9,23,10,1,0,0.5458731241024297
3000,8.46,90000.0,17.25,65.0,28,19,0,0,0.19094736895266975
3000,17.97,55000.0,25.25,28.1,20,9,1,0,0.6452209721046016
40000,10.33,175000.0,30.44,34.7,47,20,3,0,0.48343884725770125
14000,6.11,50000.0,29.04,34.9,19,10,0,0,0.3362637822307055
13000,11.8,52000.0,10.36,61.9,25,10,1,0,0.5193207598402226
15000,7.84,125000.0,6.62,17.3,28,9,0,0,0.6403857449604253
8250,10.08,60000.0,16.7,92.6,14,4,0,0,0.5489622779488069
19600,16.91,110000.0,10.8,71.3,27,26,0,0,0.07229440144363569
10000,6.46,49754.0,6.51,28.1,18,5,1,0,0.7001210890126536
16000,16.14,70000.0,23.59,47.6,33,14,0,0,0.360632389942989
3000,7.02,54000.0,7.16,18.8,10,7,0,0,0.5413677313259019
40000,12.73,120000.0,19.67,69.1,25,8,0,0,0.4452347549194745
9000,10.72,54000.0,10.64,28.4,34,15,0,0,0.36107083743428886
15000,18.94,45000.0,22.24,36.0,33,18,3,0,0.48294184997486633
35000,7.56,62000.0,18.02,19.7,16,12,1,0,0.30554885381501556
35000,23.4,210000.0,13.22,65.5,16,8,0,0,0.6456519241443028
8000,18.94,46000.0,14.69,17.9,34,14,1,0,0.5561946783143898
13000,23.4,90000.0,39.73,83.1,20,14,0,0,0.28168468442871075
16000,12.98,53000.0,15.15,19.8,15,9,2,0,0.6336751024690841
40000,11.31,120000.0,19.76,91.0,12,9,0,0,0.2789578312312597
9500,13.56,55000.0,30.0,46.7,29,11,0,0,0.4275619279691808
15000,16.91,65000.0,7.72,39.5,12,11,0,0,0.3897202543058245
30000,19.92,136000.0,32.98,83.3,37,12,0,0,0.441177858685094
10000,6.67,48000.0,25.4,54.0,12,8,0,0,0.36417630345193225
4000,11.31,54000.0,28.91,41.0,23,17,2,0,0.3496395152455728
12000,7.02,40000.0,18.99,72.5,10,6,0,0,0.39495450994525033
10900,7.02,55000.0,6.94,10.4,11,9,0,0,0.4426347063864113
14000,11.06,61000.0,18.06,50.0,14,12,0,0,0.2849611415094618
40000,12.73,65000.0,14.79,32.1,44,14,1,0,0.41936160006694273
21775,16.91,150000.0,28.67,63.5,37,21,1,0,0.26799331092380035
10000,17.97,73000.0,13.25,22.3,31,13,2,0,0.6795457268194429
10000,6.46,35000.0,13.1,53.8,35,15,1,0,0.3450727930381477
21000,17.97,73500.0,21.98,67.1,32,25,0,0,0.07263567713625767
20000,22.35,100000.0,22.51,83.6,22,5,0,0,0.6574296353693144
24000,10.08,103000.0,22.24,69.4,13,9,0,0,0.35161662209622985
32000,13.56,120000.0,28.18,84.0,27,23,2,0,0.13229315648975515
40000,8.19,180000.0,13.41,52.9,46,19,1,0,0.3405236230364022
4500,16.14,40000.0,23.88,18.4,14,7,2,0,0.7361607483375854
24575,7.84,90000.0,18.89,23.6,30,16,0,0,0.2514089429747325
20000,11.8,90000.0,28.63,73.9,38,12,1,0,0.4850661302355866
35000,7.84,74000.0,25.3,62.1,35,18,1,0,0.17567849791748374
35000,6.46,110000.0,8.14,78.1,9,5,0,0,0.4293979214775323
23000,10.33,138000.0,13.9,32.0,33,14,0,0,0.43002191252254895
8400,8.81,55000.0,23.11,14.3,31,16,2,0,0.46235666907512374
23000,8.19,80000.0,22.94,28.2,26,11,3,0,0.6540110293320239
10000,8.81,57600.0,15.06,32.4,11,7,2,0,0.6674851403614643
15000,14.47,128000.0,19.33,18.5,33,16,3,0,0.6840993931809946
10000,14.47,49920.0,14.83,58.4,5,5,0,0,0.5174622005160134
15000,10.08,40000.0,18.06,21.9,23,17,1,0,0.24957174010919528
14000,7.56,60000.0,23.14,29.8,15,11,0,0,0.3192834279928178
30000,6.11,80000.0,35.48,56.2,33,16,0,0,0.1648279791825983
18275,19.92,50000.0,25.26,99.6,32,6,1,0,0.6593818827430632
1800,11.8,75000.0,0.4,89.0,10,2,0,0,0.7063711543845316
6000,6.46,48632.0,13.89,60.7,7,5,0,0,0.48559360299009136
10000,13.56,36000.0,14.9,54.7,9,6,0,0,0.48274078193509407
30000,10.33,60000.0,35.74,50.4,11,10,0,0,0.2285965457147683
8000,12.98,40000.0,27.09,41.7,20,16,1,0,0.26631646980600016
10800,10.72,83000.0,10.97,33.5,27,10,1,0,0.6275922144544278
13000,11.06,42080.0,7.87,28.3,29,12,1,0,0.5085407981036846
3500,20.89,65000.0,46.05,65.4,30,20,1,0,0.22368619506725657
1000,17.97,101000.0,37.26,71.6,47,16,0,0,0.4379212995442378
20000,16.14,51000.0,26.92,34.9,21,21,1,0,0.1373807762817474
6800,11.8,86000.0,9.32,33.1,28,19,0,0,0.24178849556011497
20000,11.31,15000.0,14.32,63.1,3,1,0,0,0.5311615712814085
10000,16.91,50000.0,19.76,22.8,16,10,2,0,0.6397705013158822
18000,11.8,60000.0,29.62,24.6,20,13,2,0,0.4549944369336712
19000,6.11,33000.0,34.58,0.1,25,8,0,0,0.4489027922123735
12000,6.11,210000.0,12.75,,32,8,1,0,0.8199445573820598
10000,19.92,40000.0,25.23,7.3,19,13,0,0,0.3802982301055225
15000,11.31,32000.0,23.85,17.3,14,10,0,0,0.3507492744755597
22000,8.19,92800.0,13.11,38.5,23,14,0,0,0.28397655180476533
25000,14.47,70000.0,22.85,16.7,35,15,2,0,0.5104919360752752
20000,11.31,65000.0,33.09,51.9,32,11,0,0,0.3777771956760196
13900,13.56,300000.0,17.48,97.4,27,12,0,0,0.6607074803411406
10000,22.35,70000.0,5.28,46.1,16,8,0,0,0.6087168134000825
1600,22.35,48000.0,34.38,67.3,14,9,0,0,0.4554102248951829
12000,13.56,47500.0,15.01,71.7,22,9,0,0,0.43055825358835553
12000,7.02,25000.0,21.51,25.2,27,14,0,0,0.2595170384848095
15000,11.55,42500.0,10.34,68.3,20,14,1,0,0.2948931479933431
10500,12.73,50000.0,38.14,38.0,39,28,0,0,0.052333036016516274
9600,10.33,49000.0,27.75,39.4,15,8,0,0,0.4338779147021835
15000,15.02,45000.0,17.81,71.5,17,7,1,0,0.554496505342737
6025,11.31,220000.0,18.46,98.2,29,14,3,0,0.7493662184126415
4400,8.81,45550.0,7.37,38.0,9,8,0,0,0.454185485711849
26250,11.8,50000.0,15.46,8.8,22,7,0,0,0.5351563143002355
3000,11.31,46800.0,33.49,44.0,24,15,0,0,0.2507557475287641
10000,8.19,40000.0,13.29,47.2,10,10,0,0,0.31551305345103475
5000,8.19,85000.0,31.5,35.6,46,27,0,0,0.0939070367580179
12000,8.19,79298.0,6.6,42.5,20,7,0,0,0.5744695480064822
23000,22.35,90000.0,31.85,53.8,28,16,2,0,0.43668444106607346
20000,14.47,51000.0,16.54,2.4,10,6,1,0,0.642238029455844
12000,16.14,45000.0,38.51,25.1,34,23,1,0,0.15222781692622514
1200,27.27,50000.0,15.22,38.0,21,18,1,0,0.37359160493439936
1000,15.02,16716.0,14.86,39.8,19,4,1,0,0.7558756454375105
12000,12.98,49000.0,38.94,37.8,35,16,1,0,0.33035444598310376
5000,6.46,85000.0,2.46,56.7,4,4,0,0,0.5999836595659022
6025,10.72,100000.0,12.68,37.0,10,8,0,0,0.5389033082383986
19500,24.37,56000.0,29.83,66.0,33,15,0,0,0.3051372906822068
15000,13.56,53773.0,24.97,36.5,36,9,0,0,0.5586592039523307
8500,13.56,48000.0,38.08,34.4,19,14,0,0,0.25192813195444125
3000,12.73,90000.0,16.07,85.5,15,7,0,0,0.5402767808684688
20000,12.73,150000.0,8.84,25.5,20,10,2,0,0.7409354872508855
7300,23.4,75000.0,21.3,67.9,18,9,1,0,0.6256214233405356
20000,8.19,130000.0,19.57,2.4,84,27,1,0,0.37717148562637276
16000,6.11,38240.0,8.6,37.5,8,5,0,0,0.47578424629776733
13000,6.46,120000.0,17.11,27.1,29,20,0,0,0.19700036180285502
7000,8.19,19000.0,25.71,22.9,21,10,0,0,0.3807196721243279
8825,11.31,52000.0,27.0,25.2,39,21,1,0,0.2358251750036601
20000,12.73,116000.0,10.67,67.5,23,14,0,0,0.3158190756052305
11000,13.56,77000.0,1.43,22.4,11,6,0,0,0.6395378804317489
18000,7.21,41000.0,16.58,25.8,20,19,0,0,0.11479721933907994
24000,22.35,150000.0,21.68,65.3,23,13,3,0,0.6971854769653141
10000,11.8,75000.0,13.87,38.5,23,12,1,0,0.5045530042976779
12000,6.11,82000.0,12.38,12.8,30,19,1,0,0.285293172451683
15000,8.81,112000.0,10.82,46.0,27,9,1,0,0.6529177593258461
17500,11.55,70000.0,23.14,63.6,20,9,0,0,0.4006440468333848
15000,12.98,62000.0,24.66,83.8,11,8,0,0,0.35420969668041047
30000,12.98,75000.0,17.34,46.0,12,5,0,0,0.5058024057989579
19200,10.47,90000.0,25.96,52.3,23,11,0,0,0.36723061320876155
2500,7.56,53000.0,17.62,29.7,30,6,0,0,0.6771499586336108
30000,12.98,110000.0,22.17,26.3,54,30,0,0,0.07016219505953784
10000,10.47,80000.0,0.62,4.7,13,7,0,0,0.6310492814957249
10000,14.47,120000.0,11.41,32.2,19,9,1,0,0.6947267156237511
4150,8.81,48500.0,19.72,14.9,12,9,0,0,0.44866095049467786
5000,15.02,62000.0,9.08,34.1,15,8,0,0,0.5695585728255527
14000,10.72,32000.0,4.88,0.0,24,5,0,0,0.6902102606249723
25000,12.98,174000.0,3.6,22.3,20,7,1,0,0.7856013629186864
8000,15.02,103000.0,29.93,64.2,26,11,0,0,0.46819828479965436
40000,6.67,110000.0,14.47,41.0,47,14,0,0,0.35770380206453023
12000,8.81,76000.0,2.48,51.4,7,5,1,0,0.6476299428947992
4000,17.97,75000.0,16.21,44.4,21,11,1,0,0.5936993624923809
30000,19.92,120000.0,23.93,78.8,24,12,0,0,0.358509464219226
4000,10.33,55000.0,8.47,4.1,11,9,1,0,0.6019630099166866
7500,16.14,75000.0,18.54,54.3,18,12,0,0,0.3866557564672585
1600,15.02,1500.0,426.4,83.1,8,6,0,0,0.01171633834284391
32000,15.02,63000.0,17.87,45.3,28,19,1,0,0.1826682353205599
4000,7.02,63000.0,10.11,37.8,28,6,0,0,0.6719731736403342
35700,6.11,65000.0,8.26,4.0,51,26,0,0,0.08883550550197541
2000,10.72,37983.0,2.65,75.9,2,2,0,0,0.6114814321577609
8000,10.72,40000.0,12.27,69.5,8,7,0,0,0.41086448607707554
35000,11.55,35000.0,24.28,24.5,26,11,1,0,0.37602238596266374
15500,18.94,89000.0,21.72,41.7,13,7,0,0,0.5694851588714877
8000,8.19,35000.0,22.94,11.3,23,16,0,0,0.22616375304512853
10000,13.56,42000.0,21.2,41.5,17,10,0,0,0.39306195912985625
27000,11.06,59000.0,12.33,63.5,8,5,0,0,0.4363555654023745
9725,7.56,66000.0,56.45,70.6,31,14,0,0,0.21681740941632008
16000,20.89,75000.0,22.45,22.8,17,11,1,0,0.5487275783510938
25000,7.21,91000.0,16.51,59.8,18,9,0,0,0.3704829694907929
25000,6.11,144000.0,9.58,70.9,17,7,0,0,0.5128062988138509
9000,16.14,28500.0,4.34,51.0,5,4,0,0,0.5825736800277641
14000,7.21,36000.0,21.7,61.3,9,7,0,0,0.3476625050357001
16000,12.98,95000.0,34.73,34.4,52,18,0,0,0.3412584317132996
5000,18.94,40000.0,17.4,60.0,9,8,0,0,0.4595971183983843
5000,12.73,104500.0,32.8,77.5,37,21,0,0,0.17131498676365003
8000,8.19,36000.0,11.03,53.8,17,14,0,0,0.2249560323977102
30000,13.56,41200.0,15.9,39.3,33,12,3,0,0.612232057177409
23000,11.31,68000.0,13.34,32.7,14,9,1,0,0.4935024970610184
10000,18.94,95000.0,14.12,30.2,24,17,2,0,0.4993919515856275
10000,10.72,150000.0,8.66,0.6,22,12,2,0,0.7490805421944203
30000,10.33,165000.0,23.48,50.0,30,12,0,0,0.4406917305730289
15000,8.81,79000.0,28.28,54.8,15,8,0,0,0.4126283179853015
5000,8.81,52000.0,19.52,83.3,16,10,0,0,0.32785076849857914
17000,15.02,51000.0,26.94,70.7,16,9,0,0,0.3544788856856183
6000,18.94,70000.0,18.16,20.8,12,10,0,0,0.5043585806803034
4000,7.56,72000.0,17.92,14.7,23,18,0,0,0.2238213189898621
2500,27.27,50000.0,3.79,27.7,15,12,2,0,0.6955483628138296
2000,11.8,16800.0,9.43,17.2,43,8,1,0,0.7764343472406647
15800,10.72,106012.0,10.89,24.5,44,8,1,0,0.8074850424126797
30000,12.98,70000.0,8.02,21.0,35,21,0,0,0.15281014637398752
35000,18.94,132500.0,13.23,80.9,20,6,0,0,0.5804873655272322
10000,11.8,51000.0,19.08,48.9,17,14,0,0,0.24586578607259252
6000,11.8,39000.0,11.51,22.7,13,8,0,0,0.5036310862985145
10000,8.81,110000.0,6.73,52.2,13,5,0,0,0.6476412813749869
10000,10.47,95000.0,29.06,70.8,43,15,0,0,0.361429076011822
7200,6.11,90000.0,10.55,75.0,13,9,2,0,0.5864659262426056
7500,8.81,110000.0,14.18,57.5,18,17,0,0,0.21788352434858854
10000,8.81,53945.0,26.65,34.3,21,11,0,0,0.3617972735200732
32000,6.67,180000.0,8.8,22.9,22,14,0,0,0.37137473589756886
8000,8.19,46800.0,17.08,21.8,21,12,0,0,0.36087475950164594
14000,7.21,48000.0,30.5,27.3,21,10,0,0,0.3627864251894615
19000,17.97,40000.0,20.49,67.0,25,11,0,0,0.3552896577806874
4000,13.56,39000.0,36.89,54.7,17,12,0,0,0.2877921622102119
35000,7.84,182000.0,37.72,52.9,28,20,2,0,0.24809974889041578
35000,13.56,75000.0,9.63,71.5,12,7,2,0,0.5633460291635319
20000,13.56,80000.0,39.93,18.5,27,14,0,0,0.30741653137415226
3250,18.94,44000.0,53.49,81.9,17,8,2,0,0.5873403121148395
1200,12.98,38000.0,20.25,49.4,9,7,1,0,0.5730046357807581
15000,8.19,40000.0,26.4,43.5,17,8,0,0,0.3877758457460934
25000,17.97,103000.0,26.45,14.3,33,27,3,0,0.2103837609040516
28075,22.35,160000.0,15.36,39.8,23,8,0,0,0.6810323922452756
10000,6.46,200000.0,3.88,16.7,25,13,0,0,0.5944282320628308
14400,6.46,45000.0,10.75,51.3,8,5,0,0,0.4680614640387116
10000,17.97,70000.0,24.65,47.1,13,12,1,0,0.43291651412259163
12000,16.14,50000.0,1.99,28.9,12,4,1,0,0.7589441882495338
15000,20.89,35000.0,22.81,51.5,27,6,0,0,0.6243266238089094
30000,10.47,85000.0,11.53,18.5,38,20,1,0,0.24990274971477996
16000,8.81,50000.0,25.56,61.7,16,5,0,0,0.48775838437053975
28000,14.47,96000.0,18.35,35.9,25,10,0,0,0.4619774591208209
15000,11.8,14000.0,7.12,16.6,11,6,0,0,0.5086910490379436
20000,16.91,79000.0,16.1,35.9,18,17,4,0,0.5353454700184275
9600,11.06,68500.0,3.08,7.1,24,13,3,0,0.7093258175511596
7000,10.72,50000.0,7.51,98.3,6,4,0,0,0.5018682773571332
13500,11.55,70000.0,16.1,22.8,13,11,0,0,0.3779569055753715
12000,17.97,65000.0,6.61,67.0,12,4,0,0,0.6498708743433793
18000,10.47,112000.0,21.26,60.9,16,14,0,0,0.2518718209874464
10000,12.98,40000.0,30.84,50.9,22,8,1,0,0.5534162104583498
35000,10.33,85000.0,24.27,64.6,25,10,0,0,0.3209142792995766
40000,11.55,80000.0,26.69,64.6,21,14,0,0,0.16260770612144704
20000,20.89,55000.0,18.92,98.0,17,6,0,0,0.49086995334913947
4200,13.56,25000.0,22.52,31.1,16,12,0,0,0.327930907403726
4500,19.92,40000.0,18.0,22.4,17,8,1,0,0.6744361491237383
11000,10.33,48000.0,14.08,25.5,16,9,1,0,0.5415949398973487
30000,11.8,68200.0,33.38,0.2,25,18,1,0,0.2147044963148738
25825,22.35,150000.0,21.77,89.1,27,13,0,0,0.40993490824393014
12000,15.02,72000.0,10.65,54.3,25,13,1,0,0.46948430507946093
13500,6.46,50000.0,8.14,57.0,11,3,0,0,0.5798044247111845
12000,15.02,50000.0,11.95,91.0,5,3,0,0,0.5451368069696869
15000,18.94,55000.0,4.45,55.0,9,6,0,0,0.5539872895536188
10000,23.4,30000.0,4.6,62.8,8,7,0,0,0.5151857136070854
11000,10.72,125000.0,14.5,28.5,25,12,1,0,0.5954682964484336
20000,11.31,80000.0,24.31,45.1,29,22,1,0,0.14272775716046737
15000,17.97,100000.0,2.92,24.2,19,9,2,0,0.7718872912013345
15000,11.8,42000.0,20.66,30.6,23,8,0,0,0.4965750894125697
40000,6.11,120000.0,17.76,69.5,24,19,0,0,0.09572427967877466
35000,12.98,164300.0,9.17,31.9,37,10,0,0,0.6303820166075497
3500,14.47,35000.0,25.14,13.0,16,9,0,0,0.4939715470243523
16000,16.91,76400.0,37.02,25.0,87,39,4,0,0.17171243421886703
25000,17.97,121000.0,16.64,95.7,25,10,0,0,0.4452710305541721
10000,14.47,75000.0,15.84,61.7,21,13,0,0,0.33907557460670196
25000,8.19,80000.0,25.01,40.7,38,15,0,0,0.2816437250437395
22500,7.84,135000.0,17.0,26.1,18,11,0,0,0.4269944384251234
9600,16.14,120000.0,14.78,43.7,25,11,2,0,0.7278255348159969
20000,8.81,88000.0,6.53,0.0,10,9,0,0,0.47163091409893515
5000,12.98,60000.0,4.14,66.2,10,8,0,0,0.47292823846371423
20000,17.97,86000.0,13.98,98.9,11,6,0,0,0.4831886552733774
11200,18.94,90000.0,38.65,66.0,36,12,1,0,0.5602496252348341
5000,11.06,18420.0,22.67,36.8,7,5,0,0,0.49975114661665215
7000,8.81,60000.0,17.92,59.0,16,12,1,0,0.3808392574265195
10000,8.81,75000.0,21.78,9.5,48,31,0,0,0.06100911132827508
12000,11.8,80000.0,9.77,3.9,17,9,0,0,0.5588364025662321
12400,14.47,60000.0,24.22,46.5,15,15,0,0,0.21624579511847794
20000,15.02,31502.0,23.92,59.9,18,12,0,0,0.24774859312950498
24000,10.47,75000.0,11.02,26.4,12,4,0,0,0.6056760698330687
18000,13.56,77600.0,23.51,42.9,45,11,0,0,0.5543082507386586
3500,8.81,52000.0,22.27,14.7,23,13,1,0,0.45795820539908716
25000,10.72,72000.0,20.08,22.9,51,16,0,0,0.37106677894119405
15000,7.02,46000.0,14.38,17.5,14,8,0,0,0.4394172687000671
5000,16.14,65000.0,27.63,3.8,75,22,0,0,0.44151977919055096
25000,7.21,272708.0,17.86,17.4,24,14,0,0,0.5501956778163519
20000,10.33,48000.0,19.3,74.3,14,7,0,0,0.37671995645707573
4800,11.31,40000.0,10.05,32.8,12,12,1,0,0.4160525810682781
12000,6.67,24500.0,9.26,15.0,17,17,0,0,0.16160905699276432
35000,18.94,78880.0,2.78,27.7,43,9,0,0,0.6526027803618878
8000,7.56,32000.0,9.79,17.7,16,11,0,0,0.36397257078421535
2500,13.56,49000.0,16.63,76.7,31,9,1,0,0.6226682403946155
10000,11.06,60000.0,36.56,41.1,39,18,0,0,0.22403913667753225
1000,30.84,98780.0,1.43,0.4,7,6,3,0,0.9310989906715496
20000,11.8,69000.0,4.7,42.4,13,8,0,0,0.46091728928053066
15000,8.81,89000.0,28.57,21.2,60,24,3,0,0.42593109595301554
15000,13.56,80000.0,18.83,20.4,21,13,0,0,0.37370738547013366
13500,12.98,56000.0,31.08,60.8,25,8,0,0,0.47125165517636836
10000,11.55,71200.0,19.82,33.7,18,6,1,0,0.6904327584346595
40000,10.08,50000.0,38.23,49.7,37,18,1,0,0.15281167233850246
5000,19.92,286260.0,19.09,87.7,21,18,0,0,0.46529891898138315
12000,10.33,125000.0,9.59,25.5,18,10,0,0,0.5454522188211616
20000,7.56,180000.0,12.98,31.1,36,12,0,0,0.593149004823456
7000,19.92,40400.0,21.77,68.4,12,12,0,0,0.3010799089685985
3300,13.56,40000.0,13.05,39.2,24,15,1,0,0.38656889103668274
25000,25.34,78000.0,31.38,75.0,26,23,0,0,0.08620842876986932
11000,12.98,72300.0,14.07,77.2,9,5,1,0,0.6228974227376136
35000,20.89,42000.0,1.43,4.8,4,4,0,0,0.5860415334122976
25000,7.21,90000.0,12.29,39.5,23,7,0,0,0.5288880050962601
20000,18.94,55000.0,30.29,29.7,14,11,1,0,0.43008815760060143
12000,8.81,230000.0,8.43,39.1,29,17,0,0,0.4641347151049988
20000,11.31,130000.0,18.17,44.0,46,13,1,0,0.6322061787179734
30000,24.37,51246.0,19.86,30.4,34,26,0,0,0.07584171303126383
